time,fprint,seed,id,group1,group2,name,runtime,lang,num_atts,sub_atts,in_tokens,out_tokens,total_tokens,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg
2023-11-09T11:43:47.009,fp_a24b4d720c,1,0753f090-a88c-11e7-a937-00505601122b,Programming I and II,,Prime factorization,cs-dotnet-core,en,0,0,396,108,504,1,10,10,0,0,0,0,0,0,
2023-11-09T11:43:50.880,fp_a24b4d720c,1,bd877440-85fa-11eb-a1a9-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,457,46,503,1,5,5,0,0,0,0,0,0,
2023-11-09T11:44:01.890,fp_a24b4d720c,1,85eb2866-a7b3-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,422,197,619,0.83,6,5,0,0,0,0,1,0,
2023-11-09T11:44:06.371,fp_a24b4d720c,1,76a7adc9-a88f-11e7-a937-00505601122b,Programming I and II,,Decomposition into sums,python3,en,0,0,369,74,443,1,5,5,0,0,0,0,0,0,
2023-11-09T11:44:10.383,fp_a24b4d720c,1,dce3b48b-2858-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,443,58,501,1,4,4,0,0,0,0,0,0,
2023-11-09T11:44:28.136,fp_a24b4d720c,1,27f84afa-30da-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,446,403,849,0,5,0,0,0,4,1,0,0,
2023-11-09T11:44:33.242,fp_a24b4d720c,1,f2db7c11-a88f-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,493,107,600,0.6,5,3,0,0,1,0,1,0,
2023-11-09T11:44:40.476,fp_a24b4d720c,1,ae449043-96fa-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Googolplex,haskell,en,0,0,416,191,607,1,5,5,0,0,0,0,0,0,
2023-11-09T11:44:48.285,fp_a24b4d720c,1,b45aa570-15f7-11eb-8e81-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,458,167,625,1,3,3,0,0,0,0,0,0,
2023-11-09T11:44:55.967,fp_a24b4d720c,1,4c965b5e-3443-11ec-986f-f39926f24a9c,Programming I and II,,Most frequent element in a sequence,python3,en,0,0,375,184,559,1,3,3,0,0,0,0,0,0,
2023-11-09T11:45:07.146,fp_a24b4d720c,1,ebd60ef2-ce02-11e8-a4be-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,506,330,836,0.83,6,5,0,0,1,0,0,0,
2023-11-09T11:45:16.513,fp_a24b4d720c,1,f267dc1a-a810-11e7-a937-00505601122b,Programming I and II,,Second largest number,c-gcc-linux,en,0,0,354,131,485,0.82,11,9,0,0,2,0,0,0,
2023-11-09T11:45:33.025,fp_a24b4d720c,1,49420b9a-026a-11eb-9574-ea7484399335,Programming I and II,,A Tie in Noughts and Crosses II,python3,en,0,0,363,374,737,0.11,9,1,0,0,8,0,0,0,
2023-11-09T11:45:41.216,fp_a24b4d720c,1,2a3ac276-85f4-11eb-a1a9-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,448,182,630,0.6,5,3,0,2,0,0,0,0,
2023-11-09T11:45:57.520,fp_a24b4d720c,1,8bf543e9-328f-11ec-986f-f39926f24a9c,Introduction to Algorithms,,(title in AnonLang),python3,al,0,0,439,322,761,0,7,0,0,0,7,0,0,0,
2023-11-09T11:46:03.744,fp_a24b4d720c,1,4db997b3-458a-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,459,114,573,1,3,3,0,0,0,0,0,0,
2023-11-09T11:46:19.875,fp_a24b4d720c,1,82fc7c34-7c3c-11ea-a595-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,472,286,758,1,10,10,0,0,0,0,0,0,
2023-11-09T11:46:24.639,fp_a24b4d720c,1,2948002b-9817-11ec-986f-f39926f24a9c,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,389,52,441,0.4,5,2,0,0,0,1,2,0,
2023-11-09T11:46:43.566,fp_a24b4d720c,1,f42b809e-9ee7-11ec-986f-f39926f24a9c,Programming I and II,,FACTORIAL,python3,en,0,0,375,125,500,0.2,5,1,0,0,0,4,0,0,
2023-11-09T11:46:50.752,fp_a24b4d720c,1,db4160dc-a811-11e7-a937-00505601122b,Programming I and II,,All parenthesizations,python3,en,0,0,328,123,451,1,6,6,0,0,0,0,0,0,
2023-11-09T11:46:57.161,fp_a24b4d720c,1,523b4b10-ce05-11e8-a4be-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,490,108,598,1,1,1,0,0,0,0,0,0,
2023-11-09T11:47:03.350,fp_a24b4d720c,1,c240887e-3384-11ec-986f-f39926f24a9c,Programming I and II,,Squares in a triangle,python3,en,0,0,415,129,544,1,3,3,0,0,0,0,0,0,
2023-11-09T11:47:09.624,fp_a24b4d720c,1,ed23d4a7-85fc-11eb-a1a9-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,497,154,651,1,5,5,0,0,0,0,0,0,
2023-11-09T11:47:24.241,fp_a24b4d720c,1,964ca5ca-a88f-11e7-a937-00505601122b,Programming I and II,,Adjusting a matrix to zero,python3,en,0,0,386,164,550,0.75,4,3,0,1,0,0,0,0,
2023-11-09T11:47:36.177,fp_a24b4d720c,1,947ce196-a7b3-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,483,347,830,0,4,0,0,4,0,0,0,0,
2023-11-09T11:47:41.430,fp_a24b4d720c,1,0dd06ca4-44c0-11ec-986f-f39926f24a9c,Introduction to Algorithms,,(title in AnonLang),python3,al,0,0,503,100,603,1,5,5,0,0,0,0,0,0,
2023-11-09T11:47:46.181,fp_a24b4d720c,1,e768f5a8-401b-11ec-986f-f39926f24a9c,Introduction to Algorithms,,All permutations of a string,python3,en,0,0,358,71,429,0.8,5,4,0,0,1,0,0,0,
2023-11-09T11:47:54.169,fp_a24b4d720c,1,28c2a5b5-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,569,239,808,0,4,0,0,0,4,0,0,0,
2023-11-09T11:48:00.033,fp_a24b4d720c,1,855e23af-a8e2-11e7-a937-00505601122b,Programming I and II,,Maximum value in a sequence (with occurrences),c-gcc-linux,en,0,0,368,153,521,1,3,3,0,0,0,0,0,0,
2023-11-09T11:48:06.635,fp_a24b4d720c,1,f1276714-2ea0-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,511,102,613,1,2,2,0,0,0,0,0,0,
2023-11-09T11:48:20.168,fp_a24b4d720c,1,e872c79b-e68a-11e9-9ce9-00505601122b,Data Structures I,,Red-black trees,cxx-gcc-linux,en,0,0,482,451,933,0,1,0,0,0,0,0,0,0,no filename provided
2023-11-09T11:48:27.679,fp_a24b4d720c,1,86450a4d-95af-11ec-986f-f39926f24a9c,Non-Procedural Programming,,Run-lenght encoding,prolog,en,0,0,388,201,589,0.75,4,3,0,0,1,0,0,0,
2023-11-09T11:48:35.666,fp_a24b4d720c,1,6c0a2776-a814-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),c-gcc-linux,al,0,0,468,207,675,0.18,11,2,0,0,9,0,0,0,
2023-11-09T11:48:51.293,fp_a24b4d720c,1,254496bf-93e4-11ec-986f-f39926f24a9c,Programming I and II,,Multiplication of large numbers,cs-dotnet-core,en,0,0,427,317,744,1,8,8,0,0,0,0,0,0,
2023-11-09T11:49:04.652,fp_a24b4d720c,1,2fe122ad-f02f-11e9-9ce9-00505601122b,Introduction to Algorithms,,Prime factorization II,python3,en,0,0,405,202,607,1,14,14,0,0,0,0,0,0,
2023-11-09T11:49:13.939,fp_a24b4d720c,1,e5f69567-a813-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,519,205,724,1,7,7,0,0,0,0,0,0,
2023-11-09T11:49:20.688,fp_a24b4d720c,1,9e9b946e-2c31-11ec-986f-f39926f24a9c,Programming I and II,,"Perfect number, square and cube",python3,en,0,0,427,138,565,0.7,7,5,0,0,2,0,0,0,
2023-11-09T11:49:26.579,fp_a24b4d720c,1,1601b407-c884-11e8-a4be-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,668,142,810,1,4,4,0,0,0,0,0,0,
2023-11-09T11:49:42.231,fp_a24b4d720c,1,efa010e8-a811-11e7-a937-00505601122b,Programming I and II,,Find a permutation,cs-dotnet-core,en,0,0,496,378,874,0.44,8,4,0,0,0,4,0,0,
2023-11-09T11:50:02.162,fp_a24b4d720c,1,06a200d4-7d48-11eb-a1a9-005056ad4f31,Programming I and II,,(title in AnonLang),cxx-gcc-linux,al,0,0,582,482,1064,0.4,10,6,0,0,0,0,4,0,
2023-11-09T11:50:15.323,fp_a24b4d720c,1,2d2eaa54-a88c-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,574,246,820,1,10,10,0,0,0,0,0,0,
2023-11-09T11:50:22.869,fp_a24b4d720c,1,02c10843-2238-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,497,127,624,1,10,10,0,0,0,0,0,0,
2023-11-09T11:50:39.128,fp_a24b4d720c,1,99581db8-343f-11ec-986f-f39926f24a9c,Programming I and II,,Minimum and maximum sums,python3,en,0,0,444,106,550,0.67,3,2,0,0,0,0,1,0,
2023-11-09T11:50:48.732,fp_a24b4d720c,1,47e52b91-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,519,253,772,0,10,0,0,10,0,0,0,0,
2023-11-09T11:50:55.712,fp_a24b4d720c,1,9cf80424-0cf5-11eb-98c0-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,518,142,660,1,5,5,0,0,0,0,0,0,
2023-11-09T11:51:04.602,fp_a24b4d720c,1,fd87c76a-ec64-11e9-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,533,196,729,1,5,5,0,0,0,0,0,0,
2023-11-09T11:51:18.544,fp_a24b4d720c,1,0018a241-31ed-11ec-986f-f39926f24a9c,Java,,QUICK-SORT,java,en,0,0,461,346,807,1,3,3,0,0,0,0,0,0,
2023-11-09T11:51:23.418,fp_a24b4d720c,1,1ad5c2a6-a88c-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,533,78,611,1,5,5,0,0,0,0,0,0,
2023-11-09T11:51:29.057,fp_a24b4d720c,1,20f681d4-eaa7-11e9-9ce9-00505601122b,Programming I and II,,Good numbers,python3,en,0,0,441,112,553,1,5,5,0,0,0,0,0,0,
2023-11-09T11:51:38.447,fp_a24b4d720c,1,007a8871-2c62-4740-9615-613663a20e42,Programming I and II,,(title in AnonLang),python3,al,0,0,547,230,777,1,1,1,0,0,0,0,0,0,
2023-11-09T11:51:46.261,fp_a24b4d720c,1,aea0d783-4b99-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,541,208,749,0,4,0,0,0,4,0,0,0,
2023-11-09T11:51:50.636,fp_a24b4d720c,1,c9d9150f-d905-11e8-a4be-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,527,69,596,1,2,2,0,0,0,0,0,0,
2023-11-09T11:52:00.516,fp_a24b4d720c,1,b8027a86-fc08-11e8-b0fd-00505601122b,Web Applications,,PHP - Sieve of Eratosthenes,php-linux,en,5,5,1053,243,1296,1,3,3,0,0,0,0,0,0,
2023-11-09T11:52:10.587,fp_a24b4d720c,1,c079d101-827c-11eb-a1a9-005056ad4f31,Programming I and II,,Permutations in the columns of a matrix,cs-dotnet-core,en,0,0,526,292,818,1,8,8,0,0,0,0,0,0,
2023-11-09T11:52:19.651,fp_a24b4d720c,1,ae5acb61-5ac6-11e9-b0fd-00505601122b,Programming I and II,,Young tableaux R,python3,en,0,0,407,243,650,0.14,7,1,0,0,6,0,0,0,
2023-11-09T11:52:27.136,fp_a24b4d720c,1,e70fa3b0-28ad-11e8-9de3-00505601122b,Programming I and II,,Queue,python3,en,0,0,400,207,607,1,5,5,0,0,0,0,0,0,
2023-11-09T12:26:58.638,fp_a24b4d720c,1,350d5208-a88d-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,602,157,759,1,10,10,0,0,0,0,0,0,
2023-11-09T12:27:05.975,fp_a24b4d720c,1,bdb8d1b4-6dbb-11ea-a595-00505601122b,Non-Procedural Programming,,Lists,haskell,en,0,0,516,134,650,1,7,7,0,0,0,0,0,0,
2023-11-09T12:27:12.095,fp_a24b4d720c,1,3deef23c-8eff-11ec-986f-f39926f24a9c,Programming I and II,,Odd Fib Sum,python3,en,0,0,453,141,594,1,5,5,0,0,0,0,0,0,
2023-11-09T12:27:18.678,fp_a24b4d720c,1,fd9fb352-c2fc-4ac1-88d2-145e40a583d8,Programming I and II,,(title in AnonLang),python3,al,1,1,561,153,714,0,2,0,0,0,2,0,0,0,
2023-11-09T12:27:42.625,fp_a24b4d720c,1,e5d6ac79-0a4a-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,544,140,684,0,5,0,0,0,5,0,0,0,
2023-11-09T12:27:56.925,fp_a24b4d720c,1,593de6bb-c567-11ec-8da3-d412db16db0b,Programming I and II,,Cycles,python3,en,0,0,408,281,689,1,5,5,0,0,0,0,0,0,
2023-11-09T12:28:08.836,fp_a24b4d720c,1,43ee850b-ca08-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,578,256,834,1,4,4,0,0,0,0,0,0,
2023-11-09T12:28:14.683,fp_a24b4d720c,1,4baf3bb9-a7bb-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,547,126,673,1,5,5,0,0,0,0,0,0,
2023-11-09T12:28:25.943,fp_a24b4d720c,1,4b5b4f9d-e65e-11e7-9ef6-00505601122b,Programming I and II,,Carrots and Parsley,cs-dotnet-core,en,0,0,451,391,842,1,3,3,0,0,0,0,0,0,
2023-11-09T12:28:36.340,fp_a24b4d720c,1,f39ba7b1-a7b1-11e7-a937-00505601122b,Programming I and II,,King's path on a chessboard (length),python3,en,0,0,406,352,758,1,4,4,0,0,0,0,0,0,
2023-11-09T12:28:42.979,fp_a24b4d720c,1,deaaff6f-28ad-11e8-9de3-00505601122b,Programming I and II,,Evaluation of prefix notation,python3,en,0,0,394,188,582,1,5,5,0,0,0,0,0,0,
2023-11-09T12:28:51.380,fp_a24b4d720c,1,2c1df1fa-fe8a-11e9-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,559,249,808,1,5,5,0,0,0,0,0,0,
2023-11-09T12:28:57.013,fp_a24b4d720c,1,a5b391fc-d5af-11ec-8da3-d412db16db0b,Programming I and II,,Ordered N-tuples,python3,en,0,0,472,127,599,1,5,5,0,0,0,0,0,0,
2023-11-09T12:29:06.990,fp_a24b4d720c,1,d07507f7-1046-490f-ab38-8867bbf47416,Programming I and II,,Dice,cs-dotnet-core,en,0,0,503,246,749,1,10,10,0,0,0,0,0,0,
2023-11-09T12:29:13.185,fp_a24b4d720c,1,b98b1f22-cb42-11ec-8da3-d412db16db0b,Programming I and II,,(title in AnonLang),python3,al,0,0,543,166,709,1,4,4,0,0,0,0,0,0,
2023-11-09T12:29:22.156,fp_a24b4d720c,1,023a640f-a811-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,545,231,776,1,4,4,0,0,0,0,0,0,
2023-11-09T12:29:36.832,fp_a24b4d720c,1,6e7c41f3-f488-11e8-b0fd-00505601122b,Programming in C++,,(title in AnonLang),cxx-gcc-linux,al,0,0,629,373,1002,1,2,2,0,0,0,0,0,0,
2023-11-09T12:29:44.440,fp_a24b4d720c,1,5a251e33-a88c-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,559,114,673,1,5,5,0,0,0,0,0,0,
2023-11-09T12:29:49.537,fp_a24b4d720c,1,72502276-519e-11ea-a595-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,572,115,687,1,3,3,0,0,0,0,0,0,
2023-11-09T12:30:00.925,fp_a24b4d720c,1,ff308921-a7b1-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,558,331,889,0.2,10,2,0,1,7,0,0,0,
2023-11-09T12:30:16.504,fp_a24b4d720c,1,e1ab5360-28ad-11e8-9de3-00505601122b,Programming I and II,,Stack,python3,en,10,10,875,332,1207,0,5,0,0,5,0,0,0,0,
2023-11-09T12:30:21.465,fp_a24b4d720c,1,8bdf764a-f025-11e9-9ce9-00505601122b,Programming I and II,,Is a number symmetric in Python?,python3,en,0,0,417,83,500,1,3,3,0,0,0,0,0,0,
2023-11-09T12:30:27.594,fp_a24b4d720c,1,b2b9630f-8e91-11ec-986f-f39926f24a9c,Programming I and II,,Third Highest Score,python3,en,0,0,446,94,540,1,5,5,0,0,0,0,0,0,
2023-11-09T12:30:34.381,fp_a24b4d720c,1,714cf5f4-9950-11ec-986f-f39926f24a9c,Programming I and II,,Margit the Prime Lover,python3,en,0,0,442,138,580,0,5,0,0,5,0,0,0,0,
2023-11-09T12:30:44.060,fp_a24b4d720c,1,97f2d540-4004-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,580,265,845,1,4,4,0,0,0,0,0,0,
2023-11-09T12:30:56.744,fp_a24b4d720c,1,e60f4aa9-8285-11eb-a1a9-005056ad4f31,Programming I and II,,Common permutation,cs-dotnet-core,en,0,0,514,235,749,1,8,8,0,0,0,0,0,0,
2023-11-09T12:31:04.993,fp_a24b4d720c,1,fd2bf517-567b-11ea-a595-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,611,210,821,0,5,0,0,5,0,0,0,0,
2023-11-09T12:31:24.388,fp_a24b4d720c,1,d03c30e7-8ef8-11ec-986f-f39926f24a9c,Programming I and II,,Love Constant,python3,en,0,0,476,105,581,1,5,5,0,0,0,0,0,0,
2023-11-09T12:31:35.983,fp_a24b4d720c,1,747a88d9-542a-11ec-986f-f39926f24a9c,Introduction to Algorithms,,(title in AnonLang),python3,al,1,1,542,288,830,1,5,5,0,0,0,0,0,0,
2023-11-09T12:31:46.778,fp_a24b4d720c,1,c35954e6-a88c-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),cs-dotnet-core,al,0,0,629,318,947,1,10,10,0,0,0,0,0,0,
2023-11-09T12:31:55.488,fp_a24b4d720c,1,c774fba0-a4bc-11ec-986f-f39926f24a9c,Programming I and II,,Merge two sorted sequences,python3,en,0,0,432,265,697,1,4,4,0,0,0,0,0,0,
2023-11-09T12:32:02.182,fp_a24b4d720c,1,889efd76-9a9f-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,621,149,770,0.25,4,1,0,0,3,0,0,0,
2023-11-09T12:32:07.650,fp_a24b4d720c,1,dd72607b-2e00-11ec-986f-f39926f24a9c,Programming I and II,,Emulate the list.insert() function,python3,en,0,0,428,129,557,1,3,3,0,0,0,0,0,0,
2023-11-09T12:32:28.943,fp_a24b4d720c,1,de52476e-5d58-11ea-a595-00505601122b,Non-Procedural Programming,,Goldbach sums,prolog,en,0,0,456,226,682,0,7,0,0,7,0,0,0,0,
2023-11-09T12:32:39.237,fp_a24b4d720c,1,e30c5b28-0412-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,615,320,935,1,4,4,0,0,0,0,0,0,
2023-11-09T12:32:43.914,fp_a24b4d720c,1,1e5d58df-8efd-11ec-986f-f39926f24a9c,Programming I and II,,Opposite Capitalization,python3,en,0,0,442,77,519,1,4,4,0,0,0,0,0,0,
2023-11-09T12:32:49.947,fp_a24b4d720c,1,ce12cda1-ca0a-11e7-a937-00505601122b,Programming I and II,,Infix evaluator,python3,en,0,0,424,141,565,0,5,0,0,0,5,0,0,0,
2023-11-09T12:33:14.013,fp_a24b4d720c,1,f837d118-a7b1-11e7-a937-00505601122b,Programming I and II,,King's path on a chessboard,cs-dotnet-core,en,0,0,495,677,1172,1,4,4,0,0,0,0,0,0,
2023-11-09T12:33:18.867,fp_a24b4d720c,1,4c31698f-1a07-11ea-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,573,94,667,1,2,2,0,0,0,0,0,0,
